,Unnamed: 0,name,address,description,longitude,latitude
1050,1050,Barbaris,"Урицкого, 36, Новосибирск","Ресторан с названием 'Barbaris' по адресу Урицкого, 36, Новосибирск со средним чеком До 700 рублей. 'Barbaris' специализируется на Бурятская кухня, Европейская кухня, Узбекская кухня. График работы: пн-пт 8.30–23.00, сб-вс 10.00–23.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/barbaris-457308/",82.912551,55.031391
1051,1051,Bar BQ,"Каменская, 44, Новосибирск","Ресторан с названием 'Bar BQ' по адресу Каменская, 44, Новосибирск со средним чеком До 700 рублей. 'Bar BQ' специализируется на Бургеры, Вегетарианское меню, Европейская кухня, Стейки. График работы: пн-чт 11.00–22.00, пт-вс 11.00–23.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/bar-bq-151724/",82.928173,55.032991
1052,1052,Bar BQ,"Красный просп., 50, Новосибирск","Ресторан с названием 'Bar BQ' по адресу Красный просп., 50, Новосибирск со средним чеком До 700 рублей. 'Bar BQ' специализируется на Бургеры, Вегетарианское меню, Европейская кухня, Стейки. График работы: пн-чт, вс 11.00–23.00, пт-сб 11.00–0.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/bar-bq-349030/",82.919792,55.035323
1053,1053,Bar BQ,"просп. Карла Маркса, 47, Новосибирск","Ресторан с названием 'Bar BQ' по адресу просп. Карла Маркса, 47, Новосибирск со средним чеком До 700 рублей. 'Bar BQ' специализируется на Бургеры, Вегетарианское меню, Европейская кухня, Стейки. График работы: пн-вс 11.00–23.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/bar-bq-442774/",82.908123,54.990555
1054,1054,Bar BQ,"Кирова, 29, Новосибирск","Ресторан с названием 'Bar BQ' по адресу Кирова, 29, Новосибирск со средним чеком До 700 рублей. 'Bar BQ' специализируется на Бургеры, Вегетарианское меню, Европейская кухня, Стейки. График работы: пн-чт 11.00–23.00, пт-вс 11.00–0.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/bar-bq-485584/",82.948394,55.016548
1055,1055,Barcelona,"​Одоевского, 1/8, Новосибирск","Ресторан с названием 'Barcelona' по адресу ​Одоевского, 1/8, Новосибирск со средним чеком До 700 рублей. 'Barcelona' специализируется на Европейская кухня, Итальянская кухня, Пицца. График работы: пн-вс 10.00–23.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/barcelona-489098/",83.106372,54.937427
1056,1056,Суши-ням,"Дуси Ковальчук, 260, корп. 1, Новосибирск","Ресторан с названием 'Суши-ням' по адресу Дуси Ковальчук, 260, корп. 1, Новосибирск со средним чеком До 700 рублей. 'Суши-ням' специализируется на Вок, Суши, Японская кухня. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/sushi-niam-74164/",82.909838,55.057399
1057,1057,Суши-ням,"Приморская, 30а, Новосибирск","Ресторан с названием 'Суши-ням' по адресу Приморская, 30а, Новосибирск со средним чеком До 700 рублей. 'Суши-ням' специализируется на Вок, Суши, Японская кухня. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/sushi-niam-74165/",82.991414,54.865845
1058,1058,Суши-ням,"Волховская, 30, Новосибирск","Ресторан с названием 'Суши-ням' по адресу Волховская, 30, Новосибирск со средним чеком До 700 рублей. 'Суши-ням' специализируется на Вок, Суши, Японская кухня. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/sushi-niam-313732/",82.839761,54.969455
1059,1059,Суши-терра,"Красный просп., 101, ТРК «Ройял-парк», Новосибирск","Ресторан с названием 'Суши-терра' по адресу Красный просп., 101, ТРК «Ройял-парк», Новосибирск со средним чеком До 700 рублей. 'Суши-терра' специализируется на Европейская кухня, Итальянская кухня, Пицца, Суши, Японская кухня. График работы: пн-чт, вс 11.00–22.00, пт-сб 10.00–23.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/sushi-terra-27974/",82.911914,55.055738
1060,1060,Суши-терра,"Ватутина, 107, ТЦ «Мега Новосибирск»","Ресторан с названием 'Суши-терра' по адресу Ватутина, 107, ТЦ «Мега Новосибирск» со средним чеком До 700 рублей. 'Суши-терра' специализируется на Европейская кухня, Итальянская кухня, Пицца, Суши, Японская кухня. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/sushi-terra-35134/",82.936294,54.964266
1061,1061,Суши-терра,"Кошурникова, 39/1, Новосибирск","Ресторан с названием 'Суши-терра' по адресу Кошурникова, 39/1, Новосибирск со средним чеком До 700 рублей. 'Суши-терра' специализируется на Европейская кухня, Итальянская кухня, Пицца, Суши, Японская кухня. График работы: пн-чт, вс 10.00–23.00, пт-сб 10.00–0.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/sushi-terra-74616/",82.976044,55.038604
1062,1062,Сыроварня Новосибирск,"Ленина, 25, Новосибирск","Ресторан с названием 'Сыроварня Новосибирск' по адресу Ленина, 25, Новосибирск со средним чеком 1700–3000 рублей. 'Сыроварня Новосибирск' специализируется на Итальянская кухня, Паста, Пицца. График работы: пн-чт 8.00–0.00, пт 8.00–2.00, сб 10.00–2.00, вс 10.00–0.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/syrovarnia-454992/",82.90444,55.029951
1063,1063,Сытный уголок,"Автогенная, 126, корп. 2, Новосибирск","Ресторан с названием 'Сытный уголок' по адресу Автогенная, 126, корп. 2, Новосибирск со средним чеком До 700 рублей. 'Сытный уголок' специализируется на Русская кухня. График работы: пн-пт 9.00–17.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/sytnyi-ugolok-74893/",82.986968,55.021968
1064,1064,Сытый гость,"Покрышкина, 4, корп. 1, Новосибирск","Ресторан с названием 'Сытый гость' по адресу Покрышкина, 4, корп. 1, Новосибирск со средним чеком До 700 рублей. 'Сытый гость' специализируется на Узбекская кухня, Шашлыки. График работы: пн-вс 10.00–20.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/sytyi-gost-74005/",82.892663,54.981831
1065,1065,Сытый медведь,"Заречная, 15, Новосибирск","Ресторан с названием 'Сытый медведь' по адресу Заречная, 15, Новосибирск со средним чеком До 700 рублей. 'Сытый медведь' специализируется на Бургеры, Вок, Европейская кухня, Китайская кухня, Суши, Японская кухня. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/sytyi-medved-408878/",83.04976,54.97963
1066,1066,Сытый медведь,"Первомайская, 160, Новосибирск","Ресторан с названием 'Сытый медведь' по адресу Первомайская, 160, Новосибирск со средним чеком До 700 рублей. 'Сытый медведь' специализируется на Бургеры, Вок, Европейская кухня, Китайская кухня, Суши, Японская кухня. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/sytyi-medved-486542/",83.086447,54.971714
1067,1067,Сытый — не голодный,"Фрунзе, 80, Новосибирск","Ресторан с названием 'Сытый — не голодный' по адресу Фрунзе, 80, Новосибирск со средним чеком До 700 рублей. 'Сытый — не голодный' специализируется на Европейская кухня, Русская кухня. График работы: пн-пт 9.00–18.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/sytyi-ne-golodnyi-492518/",82.931353,55.037309
1068,1068,Сытый — не голодный,"​Большевистская, 45/1, Новосибирск","Ресторан с названием 'Сытый — не голодный' по адресу ​Большевистская, 45/1, Новосибирск со средним чеком До 700 рублей. 'Сытый — не голодный' специализируется на Европейская кухня, Русская кухня. График работы: пн-вс 9.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/sytyi-ne-golodnyi-492519/",82.93818,55.008124
1069,1069,Сытый папа,"Белинского, 143, гостиница «Уютная», Новосибирск","Ресторан с названием 'Сытый папа' по адресу Белинского, 143, гостиница «Уютная», Новосибирск со средним чеком До 700 рублей. 'Сытый папа' специализируется на Вегетарианское меню, Европейская кухня, Русская кухня. График работы: круглосуточно. Сайт: https://www.afisha.ru/novosibirsk/restaurant/sytyi-papa-74104/",82.958617,55.018066
1070,1070,Сытый прайд,"Красный просп., 188, Новосибирск","Ресторан с названием 'Сытый прайд' по адресу Красный просп., 188, Новосибирск со средним чеком 700–1700 рублей. 'Сытый прайд' специализируется на Бургеры, Вок, Европейская кухня, Паназиатская кухня, Паста, Пицца, Стейки, Сэндвичи, Шашлыки. График работы: пн-вс 12.00–1.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/sytiy-prayd-507772/",82.914195,55.059688
1071,1071,Таверна,"Вокзальная магистраль, 1, Marins Park Hotel Novosibirsk, Новосибирск","Ресторан с названием 'Таверна' по адресу Вокзальная магистраль, 1, Marins Park Hotel Novosibirsk, Новосибирск со средним чеком 700–1700 рублей. 'Таверна' специализируется на Европейская кухня, Паровые коктейли, Русская кухня. График работы: пн-вс 11.30–0.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/taverna-374016/",82.900577,55.035524
1072,1072,Тандыр,"Семьи Шамшиных, 64, Новосибирск","Ресторан с названием 'Тандыр' по адресу Семьи Шамшиных, 64, Новосибирск со средним чеком 700–1700 рублей. 'Тандыр' специализируется на Европейская кухня, Паровые коктейли, Русская кухня, Узбекская кухня. График работы: пн-вс 12.00–0.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/tandyr-349431/",82.930069,55.041839
1073,1073,Танцуки,"Ленина, 1, Новосибирск","Ресторан с названием 'Танцуки' по адресу Ленина, 1, Новосибирск со средним чеком 700–1700 рублей. 'Танцуки' специализируется на Европейская кухня, Итальянская кухня, Паста, Пицца. График работы: ср-вс 17.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/tantsuki-481383/",82.918633,55.029688
1074,1074,ТВТ,"Пермитина, 24/1, 2 этаж, офис 35, Новосибирск","Ресторан с названием 'ТВТ' по адресу Пермитина, 24/1, 2 этаж, офис 35, Новосибирск со средним чеком До 700 рублей. 'ТВТ' специализируется на Русская кухня. График работы: пн-пт 12.00–17.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/tvt-74648/",82.890758,54.99024
1075,1075,Теория кофе,"​Демакова, 16, Новосибирск","Кофейня с названием 'Теория кофе' по адресу ​Демакова, 16, Новосибирск со средним чеком необходимо уточнить. 'Теория кофе' специализируется на Неизвестно. График работы: пн-вс 10.00–21.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/teoriia-kofe-488273/",83.106713,54.863456
1076,1076,Теплица,"пл. Карла Маркса, 7, МФК «Сан-сити», 15 этаж, Новосибирск","Ресторан с названием 'Теплица' по адресу пл. Карла Маркса, 7, МФК «Сан-сити», 15 этаж, Новосибирск со средним чеком 700–1700 рублей. 'Теплица' специализируется на Бургеры, Вегетарианское меню, Европейская кухня, Пицца, Русская кухня, Суши, Сэндвичи, Японская кухня. График работы: пн-пт 8.00–19.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/teplitsa-456658/",82.897918,54.980332
1077,1077,Теремок,"Советское ш., 1, корп. 1, Новосибирск","Ресторан с названием 'Теремок' по адресу Советское ш., 1, корп. 1, Новосибирск со средним чеком До 700 рублей. 'Теремок' специализируется на Армянская кухня, Вегетарианское меню, Грузинская кухня, Европейская кухня. График работы: круглосуточно. Сайт: https://www.afisha.ru/novosibirsk/restaurant/teremok-311612/",82.952571,54.922446
1078,1078,Терка,"Николаева, 11/5, Новосибирск","Ресторан с названием 'Терка' по адресу Николаева, 11/5, Новосибирск со средним чеком До 700 рублей. 'Терка' специализируется на Европейская кухня, Русская кухня. График работы: пн-пт 11.00–17.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/terka-459220/",83.111537,54.85872
1079,1079,Тесту место,"Некрасова, 65/1, 1 этаж, Новосибирск","Ресторан с названием 'Тесту место' по адресу Некрасова, 65/1, 1 этаж, Новосибирск со средним чеком 700–1700 рублей. 'Тесту место' специализируется на Итальянская кухня, Паста, Пицца, Торты на заказ. График работы: пн-вс 8.00–23.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/testu-mesto-374654/",82.93818,55.047017
1080,1080,Cowo Foodworking,"Ленина, 12, коворкинг Cowo, Новосибирск","Ресторан с названием 'Cowo Foodworking' по адресу Ленина, 12, коворкинг Cowo, Новосибирск со средним чеком До 700 рублей. 'Cowo Foodworking' специализируется на Европейская кухня. График работы: пн-вс 8.00–0.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/cowo-foodworking-493748/",82.913423,55.029766
1081,1081,Crystal Hall,"Мусы Джалиля, 14, Новосибирск","Ресторан с названием 'Crystal Hall' по адресу Мусы Джалиля, 14, Новосибирск со средним чеком необходимо уточнить. 'Crystal Hall' специализируется на Неизвестно. График работы: по предварительной договоренности. Сайт: https://www.afisha.ru/novosibirsk/restaurant/crystal-hall-35254/",83.091397,54.861243
1082,1082,Cubby,"Коммунистическая, 35, Новосибирск","Ресторан с названием 'Cubby' по адресу Коммунистическая, 35, Новосибирск со средним чеком 700–1700 рублей. 'Cubby' специализируется на Американская кухня, Пельмени, Русская кухня, Стейки. График работы: пн-чт 12.00–23.00, пт-сб 12.00–0.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/cubby-483918/",82.920223,55.023589
1083,1083,Dimsum Bao,"Ленина, 3, гостиница «Центральная», Новосибирск","Ресторан с названием 'Dimsum Bao' по адресу Ленина, 3, гостиница «Центральная», Новосибирск со средним чеком До 700 рублей. 'Dimsum Bao' специализируется на Китайская кухня. График работы: пн-вс 11.00–23.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/dimsum-bao-456663/",82.917241,55.029585
1084,1084,Dining Hall,"Крылова, 36, БЦ «На Крылова», Новосибирск","Ресторан с названием 'Dining Hall' по адресу Крылова, 36, БЦ «На Крылова», Новосибирск со средним чеком До 700 рублей. 'Dining Hall' специализируется на Европейская кухня, Пироги, Русская кухня. График работы: пн-пт 8.30–17.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/dining-hall-346496/",82.930329,55.040776
1085,1085,Dining Room,"Блюхера, 40, Новосибирск","Ресторан с названием 'Dining Room' по адресу Блюхера, 40, Новосибирск со средним чеком До 700 рублей. 'Dining Room' специализируется на Европейская кухня, Русская кухня. График работы: пн-пт 12.00–15.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/dining-room-197928/",82.905562,54.991966
1086,1086,Dining Room,"Советская, 64, БЦ «Советский», офис 516, Новосибирск","Ресторан с названием 'Dining Room' по адресу Советская, 64, БЦ «Советский», офис 516, Новосибирск со средним чеком До 700 рублей. 'Dining Room' специализируется на Европейская кухня, Русская кухня. График работы: пн-пт 10.00–17.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/dining-room-197930/",82.92043,55.030204
1087,1087,Dining Room,"Красный просп., 86/2, Новосибирск","Ресторан с названием 'Dining Room' по адресу Красный просп., 86/2, Новосибирск со средним чеком До 700 рублей. 'Dining Room' специализируется на Европейская кухня, Русская кухня. График работы: пн-пт 10.00–18.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/dining-room-346495/",82.917348,55.049957
1088,1088,Dose Of Coffee,"Кирова, 108, корп. 3а, Новосибирск","Кофейня с названием 'Dose Of Coffee' по адресу Кирова, 108, корп. 3а, Новосибирск со средним чеком необходимо уточнить. 'Dose Of Coffee' специализируется на Сэндвичи. График работы: пн-пт 8.00–21.00, сб-вс 9.00–21.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/dose-of-coffee-485607/",82.952167,55.013219
1089,1089,Doski,"просп. Карла Маркса, 37/2, Новосибирск","Ресторан с названием 'Doski' по адресу просп. Карла Маркса, 37/2, Новосибирск со средним чеком До 700 рублей. 'Doski' специализируется на Европейская кухня, Итальянская кухня, Паровые коктейли, Пицца, Русская кухня, Суши, Сэндвичи, Японская кухня. График работы: пн-чт, вс 12.00–3.00, пт-сб 12.00–5.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/doski-485579/",82.905006,54.989094
1090,1090,Doski,"Вокзальная магистраль, 16, Новосибирск","Ресторан с названием 'Doski' по адресу Вокзальная магистраль, 16, Новосибирск со средним чеком До 700 рублей. 'Doski' специализируется на Европейская кухня, Итальянская кухня, Паровые коктейли, Пицца, Русская кухня, Суши, Сэндвичи, Японская кухня. График работы: пн-чт, вс 12.00–3.00, пт-сб 12.00–6.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/doski-485580/",82.914195,55.031365
1091,1091,Dosstor,"Красноармейская, 97, Новосибирск","Ресторан с названием 'Dosstor' по адресу Красноармейская, 97, Новосибирск со средним чеком 700–1700 рублей. 'Dosstor' специализируется на Азербайджанская кухня, Грузинская кухня, Европейская кухня. График работы: пн-вс 11.00–000. Сайт: https://www.afisha.ru/novosibirsk/restaurant/dosstor-74298/",82.967151,55.019031
1092,1092,Double Dog Brew Pub,"Мусы Джалиля, 11, Новосибирск","Ресторан с названием 'Double Dog Brew Pub' по адресу Мусы Джалиля, 11, Новосибирск со средним чеком До 700 рублей. 'Double Dog Brew Pub' специализируется на Американская кухня, Бургеры. График работы: пн-чт, вс 12.00–0.00, пт-сб 12.00–2.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/double-dog-brew-pub-454694/",83.089241,54.863249
1093,1093,Double Point,"Советская, 21, Новосибирск","Кофейня с названием 'Double Point' по адресу Советская, 21, Новосибирск со средним чеком До 700 рублей. 'Double Point' специализируется на Европейская кухня, Сэндвичи. График работы: пн-пт 8.00–22.00, сб-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/double-point-483895/",82.917016,55.026055
1094,1094,Dozor I Bar,"просп. Карла Маркса, 28/1, Новосибирск","Бар с названием 'Dozor I Bar' по адресу просп. Карла Маркса, 28/1, Новосибирск со средним чеком необходимо уточнить. 'Dozor I Bar' специализируется на Паровые коктейли. График работы: пн-чт 12.00–2.00, пт 12.00–3.00, сб-вс 14.00–3.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/dozor-i-bar-347620/",82.911141,54.991387
1095,1095,Drovamuka,"Красный просп., 37, 1 этаж, Новосибирск","Ресторан с названием 'Drovamuka' по адресу Красный просп., 37, 1 этаж, Новосибирск со средним чеком 700–1700 рублей. 'Drovamuka' специализируется на Итальянская кухня, Паста, Пицца. График работы: пн-вс 11.00–0.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/drovamuka-77071/",82.918732,55.034342
1096,1096,Drovamuka,"пл. Карла Маркса, 1/1, Новосибирск","Ресторан с названием 'Drovamuka' по адресу пл. Карла Маркса, 1/1, Новосибирск со средним чеком 700–1700 рублей. 'Drovamuka' специализируется на Итальянская кухня, Паста, Пицца. График работы: пн-вс 11.00–0.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/drovamuka-346430/",82.897612,54.982073
1097,1097,Du Paris,"Северный пр., 33, Новосибирск","Ресторан с названием 'Du Paris' по адресу Северный пр., 33, Новосибирск со средним чеком необходимо уточнить. 'Du Paris' специализируется на Неизвестно. График работы: по предварительной договоренности. Сайт: https://www.afisha.ru/novosibirsk/restaurant/du-paris-313154/",82.921579,54.945495
1098,1098,Eclair Café,"Ядринцевская, 21, Новосибирск","Кофейня с названием 'Eclair Café' по адресу Ядринцевская, 21, Новосибирск со средним чеком 700–1700 рублей. 'Eclair Café' специализируется на Европейская кухня, Торты на заказ, Французская кухня. График работы: пн-пт 7.30–0.00, сб-вс 8.30–0.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/eclair-cafe-40680/",82.920843,55.033197
1099,1099,Eleven,"​Николаева, 11/5, Новосибирск","Ресторан с названием 'Eleven' по адресу ​Николаева, 11/5, Новосибирск со средним чеком 700–1700 рублей. 'Eleven' специализируется на Европейская кухня. График работы: пн-чт, вс 16.00–0.00, пт-сб 16.00–2.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/eleven-490333/",83.111537,54.85872
1100,1100,Elliniko,"Красный просп., 22, Новосибирск","Ресторан с названием 'Elliniko' по адресу Красный просп., 22, Новосибирск со средним чеком 1700–3000 рублей. 'Elliniko' специализируется на Греческая кухня, Средиземноморская кухня. График работы: вт-пт 15.00–0.00, сб 12.00–0.00, вс 12.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/elliniko-408517/",82.9229,55.022954
1101,1101,Esquisse,"Инженерная, 4а, Новосибирск","Ресторан с названием 'Esquisse' по адресу Инженерная, 4а, Новосибирск со средним чеком До 700 рублей. 'Esquisse' специализируется на Европейская кухня. График работы: пн-пт 9.00–17.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/esquisse-74506/",83.108124,54.857849
1102,1102,Europe,"Коммунистическая, 6, БЦ «Антарес», Новосибирск","Ресторан с названием 'Europe' по адресу Коммунистическая, 6, БЦ «Антарес», Новосибирск со средним чеком необходимо уточнить. 'Europe' специализируется на Неизвестно. График работы: по предварительной договоренности. Сайт: https://www.afisha.ru/novosibirsk/restaurant/europe-74273/",82.913602,55.022484
1103,1103,Traveler's Coffee,"Мусы Джалиля, 14/1, Новосибирск","Кофейня с названием 'Traveler's Coffee' по адресу Мусы Джалиля, 14/1, Новосибирск со средним чеком 700–1700 рублей. 'Traveler's Coffee' специализируется на Европейская кухня. График работы: пн-вс 7.00–23.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/travelers-coffee-35174/",83.0919,54.860922
1104,1104,Traveler's Coffee,"Красный просп., 65, Новосибирск","Кофейня с названием 'Traveler's Coffee' по адресу Красный просп., 65, Новосибирск со средним чеком 700–1700 рублей. 'Traveler's Coffee' специализируется на Европейская кухня, Сэндвичи. График работы: пн-вс 8.00–23.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/travelers-coffee-35176/",82.916432,55.042886
1105,1105,Traveler's Coffee,"пос. Кольцово, Никольский просп., 2, Новосибирск","Кофейня с названием 'Traveler's Coffee' по адресу пос. Кольцово, Никольский просп., 2, Новосибирская область со средним чеком 700–1700 рублей. 'Traveler's Coffee' специализируется на Европейская кухня, Сэндвичи. График работы: пн-вс 8.00–0.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/travelers-coffee-174902/",83.188406,54.938948
1106,1106,Traveler's Coffee,"Гоголя, 13, ТРЦ «Галерея Новосибирск»","Кофейня с названием 'Traveler's Coffee' по адресу Гоголя, 13, ТРЦ «Галерея Новосибирск» со средним чеком 700–1700 рублей. 'Traveler's Coffee' специализируется на Европейская кухня. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/travelers-coffee-313018/",23.685412,52.090998
1107,1107,Traveler's Coffee,"Красный просп., 101, ТРК «Ройял-парк», Новосибирск","Кофейня с названием 'Traveler's Coffee' по адресу Красный просп., 101, ТРК «Ройял-парк», Новосибирск со средним чеком 700–1700 рублей. 'Traveler's Coffee' специализируется на Европейская кухня. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/travelers-coffee-407584/",82.911914,55.055738
1108,1108,TRM,"Коммунистическая, 43, Новосибирск","Бар с названием 'TRM' по адресу Коммунистическая, 43, Новосибирск со средним чеком необходимо уточнить. 'TRM' специализируется на Неизвестно. График работы: ср-чт, вс 18.00–2.00, пт-сб 18.00–6.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/trm-407471/",82.923385,55.023831
1109,1109,Truck House,"Пашинский пер., 1, корп. 2, Новосибирск","Ресторан с названием 'Truck House' по адресу Пашинский пер., 1, корп. 2, Новосибирск со средним чеком До 700 рублей. 'Truck House' специализируется на Европейская кухня, Итальянская кухня, Паста, Русская кухня, Узбекская кухня. График работы: круглосуточно. Сайт: https://www.afisha.ru/novosibirsk/restaurant/truck-house-74109/",82.92043,55.030204
1110,1110,Tuan Pho Vietnam,"Вилюйская, 15, Новосибирск","Ресторан с названием 'Tuan Pho Vietnam' по адресу Вилюйская, 15, Новосибирск со средним чеком До 700 рублей. 'Tuan Pho Vietnam' специализируется на Вьетнамская кухня. График работы: пн-вс 11.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/tuan-pho-vietnam-488270/",83.007737,55.000384
1111,1111,Tutti Frutti Summer Love,"Гоголя, 13, ТРЦ «Галерея Новосибирск»","Кондитерская с названием 'Tutti Frutti Summer Love' по адресу Гоголя, 13, ТРЦ «Галерея Новосибирск» со средним чеком необходимо уточнить. 'Tutti Frutti Summer Love' специализируется на Неизвестно. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/tutti-frutti-summer-love-313423/",23.685412,52.090998
1112,1112,Two Pizza,"Заречная, 4, Новосибирск","Ресторан с названием 'Two Pizza' по адресу Заречная, 4, Новосибирск со средним чеком До 700 рублей. 'Two Pizza' специализируется на Итальянская кухня, Паста, Пицца. График работы: пн-вс 12.00–23.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/two-pizza-74594/",83.044855,54.977279
1113,1113,Vaer,"Декабристов, 41, Новосибирск","Ресторан с названием 'Vaer' по адресу Декабристов, 41, Новосибирск со средним чеком 700–1700 рублей. 'Vaer' специализируется на Американская кухня, Бургеры, Европейская кухня, Стейки. График работы: пн-чт, вс 10.00–0.00, пт-сб 10.00–2.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/vaer-459224/",82.936833,55.014024
1114,1114,Vaer Pub,"Ипподромская, 8, Новосибирск","Бар с названием 'Vaer Pub' по адресу Ипподромская, 8, Новосибирск со средним чеком необходимо уточнить. 'Vaer Pub' специализируется на Неизвестно. График работы: пн-чт, вс 12.00–0.00, пт-сб 12.00–2.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/vaer-pub-459179/",82.931955,55.01947
1115,1115,Vaer Pub,"Владимира Заровного, 26, Новосибирск","Бар с названием 'Vaer Pub' по адресу Владимира Заровного, 26, Новосибирск со средним чеком необходимо уточнить. 'Vaer Pub' специализируется на Неизвестно. График работы: пн-чт, вс 12.00–0.00, пт-сб 12.00–2.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/vaer-pub-459265/",82.969873,54.990716
1116,1116,Vatel,"​Красный просп., 50, Новосибирск","Ресторан с названием 'Vatel' по адресу ​Красный просп., 50, Новосибирск со средним чеком 700–1700 рублей. 'Vatel' специализируется на Европейская кухня, Итальянская кухня, Немецкая кухня, Паста, Пицца, Французская кухня. График работы: пн-сб 12.00–0.00, вс 15.00–0.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/vatel-488232/",82.919792,55.035323
1117,1117,Veggie Pit,"Каменская, 45, Новосибирск","Кафе с названием 'Veggie Pit' по адресу Каменская, 45, Новосибирск со средним чеком До 700 рублей. 'Veggie Pit' специализируется на Вегетарианское меню, Сэндвичи. График работы: пн-вс 11.00–19.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/veggie-pit-315690/",82.925972,55.038356
1118,1118,Veggy,"Урицкого, 36, Новосибирск","Ресторан с названием 'Veggy' по адресу Урицкого, 36, Новосибирск со средним чеком 700–1700 рублей. 'Veggy' специализируется на Вегетарианское меню, Здоровое питание. График работы: пн-вс 10.00–22.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/veggy-496531/",82.912551,55.031391
1119,1119,Via Margarita,"Карла Маркса, 28/1, Новосибирск","Ресторан с названием 'Via Margarita' по адресу Карла Маркса, 28/1, Новосибирск со средним чеком 700–1700 рублей. 'Via Margarita' специализируется на Европейская кухня, Итальянская кухня, Паста, Пицца. График работы: пн-чт, вс 12.00–0.00, пт-сб 12.00–1.00. Сайт: https://www.afisha.ru/novosibirsk/restaurant/via-margarita-507805/",82.911141,54.991387
